,country_code,party_id,id,publish,address,city,country,postal_code,parking_type,time_zone,mobie_voltage_level,last_updated,latitude,longitude,evse.evse_id,evse.uid,evse.status,evse.last_updated,connector.id,connector.standard,connector.format,connector.power_type,connector.max_voltage,connector.max_amperage,connector.max_electric_power
831,PT,KLC,LSB-00302,True,"Avenida Infante Dom Henrique, Lotes 17 e 18",Lisboa,PRT,1800-217,PARKING_LOT,Europe/Lisbon,BTE,2021-05-11T14:15:13Z,38.7575,-9.103611,PT*KLC*LSB*00302*03,LSB-00302-03,AVAILABLE,2021-05-10T11:05:52Z,LSB-00302-03-01,IEC_62196_T2,CABLE,AC_3_PHASE,400,63,43000
832,PT,KLC,LSB-00303,True,"Rua Bispo de Coxim, Nº1",Lisboa,PRT,1900-455,PARKING_LOT,Europe/Lisbon,BTE,2021-05-11T14:14:41Z,38.725278,-9.112222,PT*KLC*LSB*00303*03,LSB-00303-03,AVAILABLE,2021-05-11T11:05:10Z,LSB-00303-03-01,IEC_62196_T2,CABLE,AC_3_PHASE,400,63,43000
833,PT,MAK,LSB-00304,True,"Largo da Boa Hora, 1",Lisboa,PRT,1200-062,PARKING_LOT,Europe/Lisbon,BTE,2021-05-11T14:14:41Z,38.7098762,-9.1391915,PT*MAK*LSB*00304*1,LSB-00304-1,AVAILABLE,2021-05-08T17:56:54Z,LSB-00304-1-1,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
834,PT,MAK,LSB-00305,True,"Largo da Boa Hora, 1",Lisboa,PRT,1200-062,PARKING_LOT,Europe/Lisbon,BTE,2021-05-11T14:14:59Z,38.7098762,-9.1391915,PT*MAK*LSB*00305*1,LSB-00305-1,AVAILABLE,2021-05-11T11:52:48Z,LSB-00305-1-1,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
835,PT,MAK,LSB-00306,True,Rua Embaixador Teixeira de Sampaio,Lisboa,PRT,1350-180,PARKING_LOT,Europe/Lisbon,BTE,2021-05-11T14:13:56Z,38.7068867,-9.1684606,PT*MAK*LSB*00306*1,LSB-00306-1,CHARGING,2021-05-11T12:10:11Z,LSB-00306-1-1,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
836,PT,MAK,LSB-00307,True,Rua Embaixador Teixeira de Sampaio,Lisboa,PRT,1350-180,PARKING_LOT,Europe/Lisbon,BTE,2021-05-11T14:13:41Z,38.7068867,-9.1684606,PT*MAK*LSB*00307*1,LSB-00307-1,CHARGING,2021-05-11T14:02:28Z,LSB-00307-1-1,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
837,PT,MAK,LSB-00308,True,Rua Embaixador Teixeira de Sampaio,Lisboa,PRT,1350-180,PARKING_LOT,Europe/Lisbon,BTE,2021-05-11T14:13:35Z,38.7068867,-9.1684606,PT*MAK*LSB*00308*1,LSB-00308-1,CHARGING,2021-05-11T11:15:29Z,LSB-00308-1-1,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
838,PT,MAK,LSB-00311,True,Rua Padre Francisco,Lisboa,PRT,1350-000,PARKING_LOT,Europe/Lisbon,MT,2021-05-11T14:13:54Z,38.7432279,-9.1388238,PT*MAK*LSB*00311*1,LSB-00311-1,AVAILABLE,2021-05-11T10:13:38Z,LSB-00311-1-1,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
839,PT,MAK,LSB-00312,True,Rua Padre Francisco,Lisboa,PRT,1350-000,PARKING_LOT,Europe/Lisbon,MT,2021-05-11T14:14:41Z,38.7432279,-9.1388238,PT*MAK*LSB*00312*1,LSB-00312-1,AVAILABLE,2021-05-10T13:04:12Z,LSB-00312-1-1,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
840,PT,MAK,LSB-00313,True,Rua Padre Francisco,Lisboa,PRT,1350-000,PARKING_LOT,Europe/Lisbon,MT,2021-05-11T14:15:22Z,38.7432279,-9.1388238,PT*MAK*LSB*00313*1,LSB-00313-1,AVAILABLE,2021-05-11T10:51:07Z,LSB-00313-1-1,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
841,PT,EDP,LSB-00314,True,Rua Professor Fernando da Fonseca B3,Lisboa,PRT,1600-410,PARKING_LOT,Europe/Lisbon,MT,2021-05-11T14:14:48Z,38.76249,-9.16085,PT*EDP*LSB*00314*02,LSB-00314-02,AVAILABLE,2021-05-11T14:02:25Z,LSB-00314-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
842,PT,EDP,LSB-00315,True,Rua Professor Fernando da Fonseca B3,Lisboa,PRT,1600-410,PARKING_LOT,Europe/Lisbon,MT,2021-05-11T14:14:00Z,38.76249,-9.16085,PT*EDP*LSB*00315*02,LSB-00315-02,AVAILABLE,2021-05-10T18:49:24Z,LSB-00315-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
843,PT,EDP,LSB-00316,True,Rua Professor Fernando da Fonseca B3,Lisboa,PRT,1600-410,PARKING_LOT,Europe/Lisbon,MT,2021-05-11T14:15:11Z,38.76249,-9.16085,PT*EDP*LSB*00316*03,LSB-00316-03,AVAILABLE,2021-05-11T13:12:03Z,LSB-00316-03-01,IEC_62196_T2,CABLE,AC_3_PHASE,400,63,43000
844,PT,EDP,LSB-00317,True,Rua Professor Fernando da Fonseca B3,Lisboa,PRT,1600-410,PARKING_LOT,Europe/Lisbon,MT,2021-05-11T14:14:27Z,38.76249,-9.16085,PT*EDP*LSB*00317*03,LSB-00317-03,AVAILABLE,2021-05-10T16:13:01Z,LSB-00317-03-01,IEC_62196_T2,CABLE,AC_3_PHASE,400,63,43000
845,PT,REP,LSB-00318,True,Av. Eusébio da Silva Ferreira,Lisboa,PRT,1500-381,PARKING_LOT,Europe/Lisbon,BTE,2021-05-11T14:14:27Z,38.7503361,-9.1890667,PT*REP*LSB*00318*03,LSB-00318-03,AVAILABLE,2021-05-11T06:43:12Z,LSB-00318-03-01,IEC_62196_T2,CABLE,AC_3_PHASE,400,32,22000
846,PT,GLP,LSB-00320,True,Avenida 24 de Julho,Lisboa,PRT,1350-352,PARKING_LOT,Europe/Lisbon,MT,2021-05-11T14:14:16Z,38.703944,-9.174095,PT*GLP*LSB*00320*1,LSB-00320-1,AVAILABLE,2021-05-11T14:06:14Z,LSB-00320-1-1,IEC_62196_T2,SOCKET,AC_1_PHASE,230,32,7400
847,PT,GLP,LSB-00321,True,Avenida 24 de Julho,Lisboa,PRT,1350-352,PARKING_LOT,Europe/Lisbon,MT,2021-05-11T14:13:50Z,38.703944,-9.174095,PT*GLP*LSB*00321*1,LSB-00321-1,AVAILABLE,2021-05-11T11:22:45Z,LSB-00321-1-1,IEC_62196_T2,SOCKET,AC_1_PHASE,230,32,7400
848,PT,GLP,LSB-00322,True,Avenida 24 de Julho,Lisboa,PRT,1350-352,PARKING_LOT,Europe/Lisbon,MT,2021-05-11T14:15:30Z,38.703944,-9.174095,PT*GLP*LSB*00322*1,LSB-00322-1,AVAILABLE,2021-05-11T09:17:32Z,LSB-00322-1-1,IEC_62196_T2,SOCKET,AC_1_PHASE,230,32,7400
849,PT,GLP,LSB-00323,True,Avenida 24 de Julho,Lisboa,PRT,1350-352,PARKING_LOT,Europe/Lisbon,MT,2021-05-11T14:15:07Z,38.703944,-9.174095,PT*GLP*LSB*00323*1,LSB-00323-1,AVAILABLE,2021-05-10T10:44:54Z,LSB-00323-1-1,IEC_62196_T2,SOCKET,AC_1_PHASE,230,32,7400
850,PT,GLP,LSB-00324,True,Avenida 24 de Julho,Lisboa,PRT,1350-352,PARKING_LOT,Europe/Lisbon,MT,2021-05-11T14:14:53Z,38.703944,-9.174095,PT*GLP*LSB*00324*1,LSB-00324-1,AVAILABLE,2021-05-03T11:39:19Z,LSB-00324-1-1,IEC_62196_T2,SOCKET,AC_1_PHASE,230,32,7400
851,PT,GLP,LSB-00325,True,Avenida 24 de Julho,Lisboa,PRT,1350-352,PARKING_LOT,Europe/Lisbon,MT,2021-05-11T14:15:25Z,38.703944,-9.174095,PT*GLP*LSB*00325*1,LSB-00325-1,AVAILABLE,2021-05-03T11:35:52Z,LSB-00325-1-1,IEC_62196_T2,SOCKET,AC_1_PHASE,230,32,7400
852,PT,GLP,LSB-00326,True,Avenida 24 de Julho,Lisboa,PRT,1350-352,PARKING_LOT,Europe/Lisbon,MT,2021-05-11T14:15:09Z,38.703944,-9.174095,PT*GLP*LSB*00326*1,LSB-00326-1,AVAILABLE,2021-05-01T16:09:00Z,LSB-00326-1-1,IEC_62196_T2,SOCKET,AC_1_PHASE,230,32,7400
853,PT,GLP,LSB-00327,True,Avenida 24 de Julho,Lisboa,PRT,1350-352,PARKING_LOT,Europe/Lisbon,MT,2021-05-11T14:13:50Z,38.703944,-9.174095,PT*GLP*LSB*00327*1,LSB-00327-1,UNKNOWN,2021-05-04T17:10:07Z,LSB-00327-1-1,IEC_62196_T2,SOCKET,AC_1_PHASE,230,32,7400
854,PT,REP,LSB-00328,True,Avenida Dr. Carlos Pinhao,Lisboa,PRT,1900-128,PARKING_LOT,Europe/Lisbon,BTE,2021-05-11T14:13:37Z,38.7416858,-9.1184473,PT*REP*LSB*00328*03,LSB-00328-03,AVAILABLE,2021-05-11T13:07:10Z,LSB-00328-03-01,IEC_62196_T2,CABLE,AC_3_PHASE,400,63,43000
855,PT,PLG,LSB-00329,True,Largo Luis Alves Miguel,Lisboa,PRT,1400-236,ON_STREET,Europe/Lisbon,BTE,2021-05-11T14:15:16Z,38.695538,-9.219721,PT*PLG*LSB*00329*02,LSB-00329-02,AVAILABLE,2021-05-08T21:25:34Z,LSB-00329-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
856,PT,REP,LSB-00335,True,"Praça do Aeroporto, Av. Marechal Gomes da Costa",Lisboa,PRT,1700-007,PARKING_LOT,Europe/Lisbon,BTE,2021-05-05T15:57:08Z,38.762557,-9.128964,PT*REP*LSB*00335*03,LSB-00335-03,UNKNOWN,2021-05-05T15:50:55Z,LSB-00335-03-01,IEC_62196_T2,CABLE,AC_3_PHASE,400,32,22000
857,PT,MOB,LSB-01070,True,Campo Grande,Lisboa,PRT,1700-090,PARKING_LOT,Europe/Lisbon,BTN,2020-12-14T00:14:18Z,38.757294,-9.155014,PT*MOB*LSB*01070*6,LSB-01070-6,AVAILABLE,2020-05-26T17:28:15Z,LSB-01070-06-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
858,PT,MOB,LSB-01120,True,Avenida Almirante Gago Coutinho,Lisboa,PRT,1000-014,PARKING_LOT,Europe/Lisbon,BTN,2020-12-14T00:15:44Z,38.743902,-9.132464,PT*MOB*LSB*01120*6,LSB-01120-6,AVAILABLE,2020-09-21T14:10:56Z,LSB-01120-06-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
859,PT,MOB,LSB-01131,True,Beco da Atafona,Lisboa,PRT,1100-046,PARKING_LOT,Europe/Lisbon,BTN,2021-04-15T09:58:18Z,38.712237,-9.13535,PT*MOB*LSB*01131*06,LSB-01131-06,UNKNOWN,2021-02-03T12:30:05Z,LSB-01131-06-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
860,PT,MOB,LSB-01134,True,Beco da Atafona,Lisboa,PRT,1100-046,PARKING_LOT,Europe/Lisbon,BTN,2021-05-11T14:14:41Z,38.712237,-9.13535,PT*MOB*LSB*01134*06,LSB-01134-06,AVAILABLE,2021-05-11T13:33:48Z,LSB-01134-06-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
861,PT,MOB,LSB-01135,True,Beco da Atafona,Lisboa,PRT,1100-046,PARKING_LOT,Europe/Lisbon,BTN,2020-12-14T00:17:11Z,38.712237,-9.13535,PT*MOB*LSB*01135*06,LSB-01135-06,UNKNOWN,2020-05-28T12:40:41Z,LSB-01135-06-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
862,PT,MOB,LSB-01140,True,Rua de O Século 51,Lisboa,PRT,1200-269,PARKING_LOT,Europe/Lisbon,BTN,2020-10-08T11:12:09Z,38.712384,-9.147635,PT*MOB*LSB*01140*06,LSB-01140-06,AVAILABLE,2020-10-08T11:12:08Z,LSB-01140-06-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
863,PT,PRI,LSB-01502,True,Praça Duque Saldanha 32,Lisboa,PRT,1050-094,PARKING_LOT,Europe/Lisbon,BTN,2019-02-20T17:27:57Z,38.733866,-9.145567,PT*PRI*LSB*01502*2,LSB-01502-2,UNKNOWN,2016-05-12T00:33:38Z,LSB-01502-02-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
864,PT,MOB,LSB-01503,True,Avenida Marquês Tomar,Lisboa,PRT,1050-000,PARKING_LOT,Europe/Lisbon,BTN,2019-12-19T16:23:58Z,38.736561,-9.149426,PT*MOB*LSB*01503*2,LSB-01503-2,AVAILABLE,2019-11-29T07:59:27Z,LSB-01503-02-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
865,PT,MOB,LSB-01504,True,Avenida Fontes Pereira de Melo,Lisboa,PRT,1050-055,PARKING_LOT,Europe/Lisbon,BTN,2019-12-19T16:24:35Z,38.732176,-9.146701,PT*MOB*LSB*01504*2,LSB-01504-2,UNKNOWN,2017-03-23T18:04:07Z,LSB-01504-02-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
866,PT,MOB,LSB-01505,True,Praça dos Restauradores,Lisboa,PRT,1250-188,PARKING_LOT,Europe/Lisbon,BTN,2019-12-19T16:24:57Z,38.716272,-9.141873,PT*MOB*LSB*01505*2,LSB-01505-2,UNKNOWN,2019-12-12T05:48:13Z,LSB-01505-02-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
867,PT,MOB,LSB-01506,True,Praça do Marquês de Pombal,Lisboa,PRT,1250-000,PARKING_LOT,Europe/Lisbon,BTN,2019-12-19T16:25:25Z,38.725262,-9.150089,PT*MOB*LSB*01506*2,LSB-01506-2,AVAILABLE,2019-12-05T01:31:02Z,LSB-01506-02-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
868,PT,PRI,LSB-01529,True,R. Hermínio da Palma Inácio,Lisboa,PRT,1750-224,PARKING_LOT,Europe/Lisbon,BTE,2021-05-11T14:15:08Z,38.78807,-9.146473,PT*PRI*LSB*01529*02,LSB-01529-02,OUTOFORDER,2021-05-11T14:12:28Z,LSB-01529-02-01,IEC_62196_T2_COMBO,CABLE,DC,500,125,50000
869,PT,EDP,LSB-01532,True,Avenida Marechal Craveiro Lopes,Lisboa,PRT,1700-284,ALONG_MOTORWAY,Europe/Lisbon,BTE,2021-05-11T14:15:33Z,38.762893,-9.14107,PT*EDP*LSB*01532*03,LSB-01532-03,AVAILABLE,2021-05-11T11:04:35Z,LSB-01532-03-01,IEC_62196_T2,CABLE,AC_3_PHASE,400,63,43000
870,PT,GLP,LSB-01534,True,CC Colombo - Lisboa Piso -1 Zona Laranja,Lisboa,PRT,1500-392,PARKING_LOT,Europe/Lisbon,BTE,2021-05-11T14:15:34Z,38.7541667,-9.1894444,PT*GLP*LSB*01534*02,LSB-01534-02,AVAILABLE,2021-05-11T14:05:25Z,LSB-01534-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,16,11000
871,PT,GLP,LSB-01535,True,CC Colombo - Lisboa  Piso -1 Zona Laranja,Lisboa,PRT,1500-392,PARKING_LOT,Europe/Lisbon,BTE,2021-05-11T14:14:31Z,38.754026,-9.189176,PT*GLP*LSB*01535*02,LSB-01535-02,AVAILABLE,2021-05-11T09:55:56Z,LSB-01535-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,16,11000
872,PT,GLP,LSB-01536,True,CC Vasco Da Gama - Lisboa  Piso -1,Lisboa,PRT,1990-094,PARKING_LOT,Europe/Lisbon,BTE,2021-05-11T14:14:55Z,38.768417,-9.097083,PT*GLP*LSB*01536*02,LSB-01536-02,AVAILABLE,2021-05-11T12:57:16Z,LSB-01536-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,16,11000
873,PT,GLP,LSB-01537,True,CC Vasco Da Gama Piso -1,Lisboa,PRT,1990-094,PARKING_LOT,Europe/Lisbon,BTE,2021-05-11T14:13:35Z,38.768105,-9.097065,PT*GLP*LSB*01537*02,LSB-01537-02,AVAILABLE,2021-05-11T13:44:57Z,LSB-01537-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,16,11000
874,PT,EVP,LSB-01538,True,"Instalações Navais de Alcântara, Praça da Armada",Lisboa,PRT,1350-352,PARKING_LOT,Europe/Lisbon,BTN,2021-05-11T14:15:15Z,38.704802,-9.170536,PT*EVP*LSB*01538*2,LSB-01538-2,AVAILABLE,2021-05-04T23:20:09Z,LSB-01538-2-1,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
875,PT,EVP,LSB-01539,True,Avenida Professor Egas Moniz,Lisboa,PRT,1649-035,PARKING_LOT,Europe/Lisbon,BTN,2021-05-11T14:14:54Z,38.750404,-9.159949,PT*EVP*LSB*01539*02,LSB-01539-02,AVAILABLE,2021-05-11T13:48:32Z,LSB-01539-02-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,32,3700
876,PT,HRZ,LSB-01540,True,Av. Engº Duarte Pacheco 2037,Lisboa,PRT,1070-103,PARKING_LOT,Europe/Lisbon,BTE,2021-05-11T14:14:23Z,38.723519,-9.161686,PT*HRZ*LSB*01540*2,LSB-01540-2,AVAILABLE,2021-05-11T13:49:42Z,LSB-01540-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
877,PT,HRZ,LSB-01541,True,Av. Engº Duarte Pacheco 2037,Lisboa,PRT,1070-103,PARKING_LOT,Europe/Lisbon,BTE,2021-05-11T14:14:12Z,38.723008,-9.161783,PT*HRZ*LSB*01541*2,LSB-01541-2,AVAILABLE,2021-05-10T21:21:21Z,LSB-01541-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
878,PT,KLC,LSB-90001,True,Avenida Torre de Belém,Lisboa,PRT,1400-038,ON_STREET,Europe/Lisbon,BTN,2021-04-21T16:56:49Z,38.6948528,-9.2151028,PT*KLC*LSB*90001*02,LSB-90001-02,UNKNOWN,2021-04-13T07:15:46Z,LSB-90001-02-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
879,PT,EDP,LSB-90002,True,Rua Lucília do Carmo,Lisboa,PRT,1400-399,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:13:32Z,38.715161,-9.214125,PT*EDP*LSB*90002*2,LSB-90002-2,AVAILABLE,2021-05-10T16:52:16Z,LSB-90002-02-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
880,PT,HRZ,LSB-90003,True,Doca do Bom Sucesso,Lisboa,PRT,1400-038,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:14:41Z,38.693471,-9.213441,PT*HRZ*LSB*90003*02,LSB-90003-02,AVAILABLE,2021-05-11T10:13:01Z,LSB-90003-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
881,PT,GLP,LSB-90004,True,Rua Gregório Lopes,Lisboa,PRT,1400-195,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:13:48Z,38.711153,-9.213672,PT*GLP*LSB*90004*2,LSB-90004-2,AVAILABLE,2021-05-11T12:36:27Z,LSB-90004-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
882,PT,GLP,LSB-90005,True,Praça do Império,Lisboa,PRT,1400-206,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:14:33Z,38.696675,-9.209147,PT*GLP*LSB*90005*02,LSB-90005-02,AVAILABLE,2021-05-11T10:58:48Z,LSB-90005-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
883,PT,EDP,LSB-90006,True,Avenida Ilha da Madeira 36,Lisboa,PRT,1400-204,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:14:35Z,38.706847,-9.208261,PT*EDP*LSB*90006*02,LSB-90006-02,CHARGING,2021-05-11T12:35:43Z,LSB-90006-02-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
884,PT,KLC,LSB-90007,True,Rua Gonçalves Zarco,Lisboa,PRT,1400-190,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:15:31Z,38.703464,-9.206658,PT*KLC*LSB*90007*04,LSB-90007-04,AVAILABLE,2021-05-11T11:50:58Z,LSB-90007-04-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
885,PT,GLP,LSB-90009,True,Rua Tristão Vaz 35,Lisboa,PRT,1400-350,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:13:41Z,38.7079,-9.206117,PT*GLP*LSB*90009*2,LSB-90009-2,AVAILABLE,2021-05-11T14:05:35Z,LSB-90009-02-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
886,PT,HRZ,LSB-90010,True,Rua Jorge Barradas 52,Lisboa,PRT,1500-372,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:14:07Z,38.756272,-9.203025,PT*HRZ*LSB*90010*02,LSB-90010-02,CHARGING,2021-05-11T13:55:09Z,LSB-90010-02-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
887,PT,KLC,LSB-90012,True,Alameda Padre Álvaro Proença 27,Lisboa,PRT,1500-475,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:14:04Z,38.748897,-9.2028,PT*KLC*LSB*90012*02,LSB-90012-02,CHARGING,2021-05-11T12:44:34Z,LSB-90012-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
888,PT,HRZ,LSB-90016,True,Avenida da Universidade Técnica,Lisboa,PRT,1300-666,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:14:15Z,38.7137,-9.197956,PT*HRZ*LSB*90016*6,LSB-90016-6,AVAILABLE,2021-05-11T13:31:44Z,LSB-90016-06-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
889,PT,EDP,LSB-90017,True,Travessa da Boa-Hora à Ajuda 3A,Lisboa,PRT,1249-099,ON_STREET,Europe/Lisbon,BTN,2021-05-10T17:44:41Z,38.703903,-9.193986,PT*EDP*LSB*90017*02,LSB-90017-02,UNKNOWN,2021-05-10T17:39:50Z,LSB-90017-02-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
890,PT,GLP,LSB-90018,True,Avenida de Brasília 311,Lisboa,PRT,1300-598,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:14:43Z,38.697178,-9.187817,PT*GLP*LSB*90018*06,LSB-90018-06,AVAILABLE,2021-05-11T13:28:10Z,LSB-90018-06-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
891,PT,GLP,LSB-90020,True,Rua Paulo Renato 1,Lisboa,PRT,1500-485,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:13:46Z,38.748489,-9.190375,PT*GLP*LSB*90020*04,LSB-90020-04,AVAILABLE,2021-05-11T13:08:11Z,LSB-90020-04-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
892,PT,HRZ,LSB-90021,True,Calçada da Tapada,Lisboa,PRT,1300-551,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:13:43Z,38.705875,-9.186453,PT*HRZ*LSB*90021*02,LSB-90021-02,AVAILABLE,2021-05-11T13:20:56Z,LSB-90021-02-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
893,PT,KLC,LSB-90022,True,Avenida do Colégio Militar,Lisboa,PRT,1500-179,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:15:33Z,38.758642,-9.185511,PT*KLC*LSB*90022*2,LSB-90022-2,AVAILABLE,2021-05-11T14:13:33Z,LSB-90022-02-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
894,PT,EDP,LSB-90023,True,Estrada do Alvito,Lisboa,PRT,1300-054,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:15:18Z,38.719436,-9.1857,PT*EDP*LSB*90023*02,LSB-90023-02,AVAILABLE,2021-05-11T12:53:03Z,LSB-90023-02-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
895,PT,EDP,LSB-90024,True,Rua Pedro Calmon 20,Lisboa,PRT,1300-454,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:15:23Z,38.704484,-9.185392,PT*EDP*LSB*90024*02,LSB-90024-02,AVAILABLE,2021-05-11T08:49:11Z,LSB-90024-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
896,PT,EDP,LSB-90025,True,Rua João Morais Barbosa 12,Lisboa,PRT,1600-416,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:15:19Z,38.767914,-9.183864,PT*EDP*LSB*90025*02,LSB-90025-02,AVAILABLE,2021-05-11T13:00:36Z,LSB-90025-02-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
897,PT,KLC,LSB-90027,True,Rua Conde de Almoster 96,Lisboa,PRT,1500-194,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:14:06Z,38.744458,-9.183136,PT*KLC*LSB*90027*02,LSB-90027-02,AVAILABLE,2021-05-11T06:29:47Z,LSB-90027-02-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
898,PT,EDP,LSB-90028,True,Travessa do Conde da Ponte,Lisboa,PRT,1300-141,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:14:26Z,38.699608,-9.180961,PT*EDP*LSB*90028*2,LSB-90028-2,CHARGING,2021-05-11T11:16:41Z,LSB-90028-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
899,PT,HRZ,LSB-90029,True,Rua Poeta Bocage 2,Lisboa,PRT,1600-233,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:14:52Z,38.763272,-9.180106,PT*HRZ*LSB*90029*2,LSB-90029-2,CHARGING,2021-05-11T14:01:54Z,LSB-90029-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
900,PT,GLP,LSB-90031,True,Avenida Fernando Pessoa,Lisboa,PRT,1990-108,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:13:38Z,38.7570013,-9.0984323,PT*GLP*LSB*90031*4,LSB-90031-4,AVAILABLE,2021-05-11T13:47:18Z,LSB-90031-04-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
901,PT,HRZ,LSB-90033,True,Rua do Pólo Norte,Lisboa,PRT,1990-083,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:15:29Z,38.7698864,-9.0967579,PT*HRZ*LSB*90033*4,LSB-90033-4,CHARGING,2021-05-11T13:36:58Z,LSB-90033-04-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
902,PT,GLP,LSB-90034,True,Rua do Bojador,Lisboa,PRT,1998-010,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:14:27Z,38.76934,-9.094124,PT*GLP*LSB*90034*2,LSB-90034-2,AVAILABLE,2021-05-11T10:33:18Z,LSB-90034-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
903,PT,HRZ,LSB-90035,True,Rua Pedro e Inês,Lisboa,PRT,1990-074,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:14:40Z,38.7605683,-9.0953239,PT*HRZ*LSB*90035*2,LSB-90035-2,AVAILABLE,2021-05-11T13:44:14Z,LSB-90035-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
